"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","09:05:57"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","      1A","      1A","      1A"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
  301,  2025/12/19,09:05:29,5.1348E+00,5.7008E+00,5.1325E+00,5.1325E+00,153.98E-03,69.156E-03,73.889E-03,66.523E-03,66.523E-03,18.901E-03,341.96E-03,355.10E-03,-95.704E-03,0.9630E+00,-15.64E+00,Error,NAN,5.1949E+00,5.0771E+00,148.87E-03,21.999E-03,1.012E+00,2.153E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3182E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,87.659E-06,0.0000E+00,778.58E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,66.935E-03,-61.777E-03,6.9375E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  302,  2025/12/19,09:05:29,5.1348E+00,5.7010E+00,5.1327E+00,5.1327E+00,149.07E-03,69.193E-03,73.900E-03,66.534E-03,66.534E-03,18.998E-03,342.06E-03,355.30E-03,-96.068E-03,0.9628E+00,-15.69E+00,Error,NAN,5.1981E+00,5.0739E+00,147.15E-03,23.929E-03,1.012E+00,2.127E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4773E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,77.779E-06,0.0000E+00,172.90E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-60.188E-03,6.9375E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  303,  2025/12/19,09:05:30,5.1343E+00,5.7002E+00,5.1320E+00,5.1320E+00,153.94E-03,68.971E-03,73.891E-03,66.525E-03,66.525E-03,18.205E-03,341.84E-03,354.12E-03,-92.438E-03,0.9653E+00,-15.13E+00,Error,NAN,5.1949E+00,5.0819E+00,138.00E-03,23.726E-03,1.012E+00,2.001E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3289E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,101.37E-06,0.0000E+00,206.63E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-58.599E-03,6.2261E-03,-6.6804E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  304,  2025/12/19,09:05:30,5.1345E+00,5.7006E+00,5.1323E+00,5.1323E+00,149.07E-03,69.120E-03,73.877E-03,66.513E-03,66.513E-03,18.803E-03,341.91E-03,354.89E-03,-95.128E-03,0.9634E+00,-15.55E+00,Error,NAN,5.2028E+00,5.0787E+00,141.05E-03,23.014E-03,1.013E+00,2.041E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4486E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,67.743E-06,0.0000E+00,277.14E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-58.599E-03,5.9213E-03,-6.3756E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  305,  2025/12/19,09:05:30,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.97E-03,68.985E-03,73.872E-03,66.508E-03,66.508E-03,18.321E-03,341.84E-03,354.21E-03,-92.819E-03,0.9651E+00,-15.19E+00,Error,NAN,5.1965E+00,5.0803E+00,132.21E-03,24.030E-03,1.012E+00,1.917E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2858E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,110.83E-06,0.0000E+00,504.86E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-61.777E-03,7.0392E-03,-6.1723E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  306,  2025/12/19,09:05:30,5.1347E+00,5.7008E+00,5.1325E+00,5.1325E+00,149.04E-03,69.244E-03,73.865E-03,66.502E-03,66.502E-03,19.295E-03,341.81E-03,355.55E-03,-97.882E-03,0.9614E+00,-15.98E+00,Error,NAN,5.1949E+00,5.0660E+00,159.64E-03,22.710E-03,1.012E+00,2.305E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4335E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,99.776E-06,0.0000E+00,6.2979E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,54.222E-03,-68.133E-03,6.6327E-03,-6.1723E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  307,  2025/12/19,09:05:30,5.1348E+00,5.7010E+00,5.1327E+00,5.1327E+00,149.04E-03,68.717E-03,73.864E-03,66.501E-03,66.501E-03,17.310E-03,341.86E-03,352.85E-03,-87.386E-03,0.9688E+00,-14.34E+00,Error,NAN,5.1965E+00,5.0771E+00,133.03E-03,25.249E-03,1.012E+00,1.936E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1625E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,145.46E-06,0.0000E+00,-190.03E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,65.346E-03,-61.777E-03,6.0229E-03,-6.6804E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  308,  2025/12/19,09:05:31,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.95E-03,69.303E-03,73.874E-03,66.510E-03,66.510E-03,19.477E-03,341.84E-03,355.85E-03,-98.842E-03,0.9606E+00,-16.13E+00,Error,NAN,5.2012E+00,5.0787E+00,140.24E-03,23.218E-03,1.013E+00,2.024E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2968E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,142.62E-06,0.0000E+00,99.764E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,66.935E-03,-60.188E-03,6.0229E-03,-5.7658E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  309,  2025/12/19,09:05:31,5.1345E+00,5.7006E+00,5.1323E+00,5.1323E+00,149.02E-03,69.268E-03,73.871E-03,66.507E-03,66.507E-03,19.361E-03,341.88E-03,355.66E-03,-98.028E-03,0.9613E+00,-16.00E+00,Error,NAN,5.1933E+00,5.0739E+00,139.12E-03,22.405E-03,1.011E+00,2.008E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3909E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,188.65E-06,0.0000E+00,485.49E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-58.599E-03,6.3278E-03,-5.4609E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  310,  2025/12/19,09:05:31,5.1346E+00,5.7005E+00,5.1323E+00,5.1323E+00,153.96E-03,69.104E-03,73.876E-03,66.511E-03,66.511E-03,18.750E-03,341.88E-03,354.82E-03,-94.950E-03,0.9635E+00,-15.52E+00,Error,NAN,5.1981E+00,5.0723E+00,145.11E-03,22.100E-03,1.012E+00,2.100E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3365E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,148.09E-06,0.0000E+00,341.99E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-61.777E-03,7.4457E-03,-6.6804E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  311,  2025/12/19,09:05:31,5.1349E+00,5.7011E+00,5.1328E+00,5.1328E+00,149.06E-03,68.905E-03,73.869E-03,66.506E-03,66.506E-03,18.026E-03,341.81E-03,353.82E-03,-91.407E-03,0.9661E+00,-14.97E+00,Error,NAN,5.1901E+00,5.0787E+00,134.25E-03,23.116E-03,1.011E+00,1.948E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4859E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,151.42E-06,0.0000E+00,-271.79E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,57.401E-03,-58.599E-03,6.4294E-03,-7.3918E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  312,  2025/12/19,09:05:31,5.1343E+00,5.7002E+00,5.1320E+00,5.1320E+00,153.96E-03,68.969E-03,73.879E-03,66.514E-03,66.514E-03,18.238E-03,341.78E-03,354.11E-03,-92.605E-03,0.9652E+00,-15.16E+00,Error,NAN,5.2044E+00,5.0771E+00,124.19E-03,22.608E-03,1.014E+00,1.801E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.6750E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,157.98E-06,0.0000E+00,-118.39E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,55.811E-03,-63.366E-03,6.1245E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  313,  2025/12/19,09:05:31,5.1348E+00,5.7009E+00,5.1326E+00,5.1326E+00,149.05E-03,69.505E-03,73.915E-03,66.547E-03,66.547E-03,20.061E-03,342.06E-03,356.89E-03,-101.83E-03,0.9584E+00,-16.58E+00,Error,NAN,5.1949E+00,5.0675E+00,133.23E-03,21.186E-03,1.012E+00,1.917E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1979E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,145.72E-06,0.0000E+00,17.840E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,68.524E-03,-57.010E-03,6.3278E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  314,  2025/12/19,09:05:31,5.1343E+00,5.7002E+00,5.1320E+00,5.1320E+00,153.86E-03,68.868E-03,73.853E-03,66.491E-03,66.491E-03,17.938E-03,341.76E-03,353.59E-03,-90.671E-03,0.9666E+00,-14.86E+00,Error,NAN,5.1917E+00,5.0723E+00,128.05E-03,22.710E-03,1.011E+00,1.859E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3242E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,136.77E-06,0.0000E+00,-377.26E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-72.900E-03,7.2424E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  315,  2025/12/19,09:05:31,5.1348E+00,5.7010E+00,5.1327E+00,5.1327E+00,149.04E-03,69.014E-03,73.867E-03,66.504E-03,66.504E-03,18.444E-03,341.91E-03,354.38E-03,-93.167E-03,0.9648E+00,-15.24E+00,Error,NAN,5.1996E+00,5.0707E+00,134.96E-03,21.694E-03,1.013E+00,1.955E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1630E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,125.80E-06,0.0000E+00,157.33E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-61.777E-03,6.6327E-03,-7.4934E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  316,  2025/12/19,09:05:31,5.1345E+00,5.7005E+00,5.1322E+00,5.1322E+00,153.98E-03,69.333E-03,73.842E-03,66.481E-03,66.481E-03,19.681E-03,341.75E-03,356.00E-03,-99.693E-03,0.9600E+00,-16.26E+00,Error,NAN,5.2012E+00,5.0723E+00,146.44E-03,22.100E-03,1.013E+00,2.112E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4415E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,116.09E-06,0.0000E+00,-128.93E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-58.599E-03,7.1408E-03,-6.0707E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  317,  2025/12/19,09:05:31,5.1344E+00,5.7005E+00,5.1323E+00,5.1323E+00,149.01E-03,69.399E-03,73.853E-03,66.491E-03,66.491E-03,19.880E-03,341.71E-03,356.33E-03,-101.01E-03,0.9590E+00,-16.47E+00,Error,NAN,5.1996E+00,5.0755E+00,142.78E-03,24.233E-03,1.013E+00,2.057E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2159E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,106.85E-06,0.0000E+00,83.941E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,70.113E-03,-61.777E-03,6.3278E-03,-6.2739E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  318,  2025/12/19,09:05:32,5.1346E+00,5.7006E+00,5.1323E+00,5.1323E+00,153.97E-03,68.656E-03,73.828E-03,66.469E-03,66.469E-03,17.192E-03,341.62E-03,352.53E-03,-86.992E-03,0.9691E+00,-14.29E+00,Error,NAN,5.2060E+00,5.0739E+00,125.92E-03,22.811E-03,1.014E+00,1.834E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.4206E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,67.200E-06,0.0000E+00,685.42E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-66.544E-03,6.8359E-03,-6.6804E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  319,  2025/12/19,09:05:32,5.1352E+00,5.7013E+00,5.1330E+00,5.1330E+00,149.06E-03,69.414E-03,73.889E-03,66.524E-03,66.524E-03,19.822E-03,342.05E-03,356.45E-03,-100.30E-03,0.9596E+00,-16.34E+00,Error,NAN,5.1981E+00,5.0755E+00,137.50E-03,24.132E-03,1.012E+00,1.981E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5345E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,83.198E-06,0.0000E+00,633.06E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-71.311E-03,7.3440E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  320,  2025/12/19,09:05:32,5.1344E+00,5.7003E+00,5.1321E+00,5.1321E+00,153.94E-03,68.862E-03,73.862E-03,66.499E-03,66.499E-03,17.882E-03,341.78E-03,353.56E-03,-90.523E-03,0.9667E+00,-14.83E+00,Error,NAN,5.1933E+00,5.0787E+00,150.19E-03,22.710E-03,1.011E+00,2.181E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3410E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,130.36E-06,0.0000E+00,168.73E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-57.010E-03,6.4294E-03,-5.8674E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  321,  2025/12/19,09:05:32,5.1349E+00,5.7010E+00,5.1327E+00,5.1327E+00,149.04E-03,69.014E-03,73.872E-03,66.508E-03,66.508E-03,18.426E-03,341.85E-03,354.38E-03,-93.405E-03,0.9646E+00,-15.28E+00,Error,NAN,5.1933E+00,5.0739E+00,137.80E-03,25.046E-03,1.011E+00,1.997E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.2447E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,151.39E-06,0.0000E+00,201.80E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,66.935E-03,-58.599E-03,6.8359E-03,-6.1723E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  322,  2025/12/19,09:05:32,5.1345E+00,5.7004E+00,5.1322E+00,5.1322E+00,153.96E-03,69.200E-03,73.869E-03,66.506E-03,66.506E-03,19.119E-03,341.88E-03,355.30E-03,-96.755E-03,0.9622E+00,-15.80E+00,Error,NAN,5.2028E+00,5.0803E+00,136.07E-03,22.913E-03,1.013E+00,1.966E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5114E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,114.50E-06,0.0000E+00,594.17E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-64.955E-03,7.2424E-03,-6.5788E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  323,  2025/12/19,09:05:32,5.1347E+00,5.7008E+00,5.1326E+00,5.1326E+00,149.02E-03,68.914E-03,73.933E-03,66.563E-03,66.563E-03,17.845E-03,342.08E-03,353.85E-03,-90.515E-03,0.9667E+00,-14.82E+00,Error,NAN,5.1965E+00,5.0723E+00,139.83E-03,19.662E-03,1.012E+00,2.029E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5413E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,111.67E-06,0.0000E+00,244.46E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-61.777E-03,6.6327E-03,-6.4772E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  324,  2025/12/19,09:05:32,5.1338E+00,5.6997E+00,5.1315E+00,5.1315E+00,153.87E-03,69.320E-03,73.939E-03,66.568E-03,66.568E-03,19.338E-03,342.18E-03,355.88E-03,-97.776E-03,0.9615E+00,-15.95E+00,Error,NAN,5.2028E+00,5.0803E+00,135.67E-03,24.132E-03,1.013E+00,1.957E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3846E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,112.32E-06,0.0000E+00,-193.80E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,57.401E-03,-60.188E-03,6.4294E-03,-6.7821E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  325,  2025/12/19,09:05:32,5.1346E+00,5.7007E+00,5.1324E+00,5.1324E+00,149.02E-03,69.101E-03,73.935E-03,66.565E-03,66.565E-03,18.549E-03,342.10E-03,354.80E-03,-94.069E-03,0.9642E+00,-15.37E+00,Error,NAN,5.2012E+00,5.0755E+00,153.44E-03,20.475E-03,1.013E+00,2.221E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3993E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,133.34E-06,0.0000E+00,95.534E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-63.366E-03,5.9213E-03,-5.7658E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  326,  2025/12/19,09:05:32,5.1344E+00,5.7003E+00,5.1321E+00,5.1321E+00,153.93E-03,69.128E-03,73.893E-03,66.527E-03,66.527E-03,18.785E-03,341.95E-03,354.93E-03,-95.115E-03,0.9634E+00,-15.54E+00,Error,NAN,5.1981E+00,5.0771E+00,151.01E-03,22.913E-03,1.012E+00,2.184E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.8337E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,125.51E-06,0.0000E+00,-456.17E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-61.777E-03,5.8196E-03,-6.3756E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  327,  2025/12/19,09:05:33,5.1346E+00,5.7007E+00,5.1324E+00,5.1324E+00,149.02E-03,68.807E-03,73.864E-03,66.501E-03,66.501E-03,17.663E-03,341.81E-03,353.29E-03,-89.316E-03,0.9675E+00,-14.64E+00,Error,NAN,5.1933E+00,5.0819E+00,141.66E-03,22.100E-03,1.011E+00,2.059E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.7035E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,113.38E-06,0.0000E+00,396.18E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,62.168E-03,-68.133E-03,6.5310E-03,-6.4772E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  328,  2025/12/19,09:05:33,5.1345E+00,5.7005E+00,5.1322E+00,5.1322E+00,153.88E-03,69.049E-03,73.818E-03,66.459E-03,66.459E-03,18.732E-03,341.65E-03,354.53E-03,-94.697E-03,0.9637E+00,-15.49E+00,Error,NAN,5.1965E+00,5.0771E+00,140.85E-03,21.897E-03,1.012E+00,2.040E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3412E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,135.40E-06,0.0000E+00,-29.057E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,58.990E-03,-63.366E-03,6.3278E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  329,  2025/12/19,09:05:33,5.1346E+00,5.7007E+00,5.1324E+00,5.1324E+00,149.05E-03,69.084E-03,73.876E-03,66.512E-03,66.512E-03,18.674E-03,341.85E-03,354.72E-03,-94.659E-03,0.9637E+00,-15.48E+00,Error,NAN,5.1996E+00,5.0835E+00,133.23E-03,21.694E-03,1.013E+00,1.929E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.5209E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,136.46E-06,0.0000E+00,33.143E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,63.757E-03,-72.900E-03,6.4294E-03,-5.9690E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  330,  2025/12/19,09:05:33,5.1346E+00,5.7005E+00,5.1323E+00,5.1323E+00,153.93E-03,69.070E-03,73.876E-03,66.511E-03,66.511E-03,18.624E-03,341.92E-03,354.65E-03,-94.148E-03,0.9641E+00,-15.39E+00,Error,NAN,5.2060E+00,5.0803E+00,142.78E-03,25.859E-03,1.014E+00,2.067E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.3595E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,146.16E-06,0.0000E+00,96.281E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,60.579E-03,-63.366E-03,6.1245E-03,-5.7658E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  331,  2025/12/19,09:05:33,5.1350E+00,5.7011E+00,5.1328E+00,5.1328E+00,149.05E-03,69.066E-03,73.875E-03,66.511E-03,66.511E-03,18.610E-03,341.81E-03,354.65E-03,-94.557E-03,0.9638E+00,-15.46E+00,Error,NAN,5.1949E+00,5.0787E+00,132.93E-03,25.757E-03,1.012E+00,1.925E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-1.1182E-03,0.000E+00,0.0000E+00,0.0000E+00,0.0000E+00,146.11E-06,0.0000E+00,92.974E-09,0.000E+00,0.000E+00,Error,Error,Error,NAN,68.524E-03,-63.366E-03,6.2261E-03,-5.3593E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
